SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
11590,0,Cash loans,M,N,Y,1,5181,20094,3877,24609,"Spouse, partner",Working,Secondary / secondary special,Single / not married,House / apartment,0.654395690712738,-16227,-642,-339,-417,2.5223211884113472,0,1,1,1,1,1,2,2,1,TUESDAY,17,0.37381814527895146,0.37727842510626863,0.4925205830566634,0.15103274356951008,0.27778485412381787,0.028721925767688932,0.32561081217673216,0.15941763886080587,0.11413426157254877,0.3671557347859867,0.2628948555719699,0.3403715756401978,0.4607543623040609,0.49838667339923826,0.6507535410611093,0.22348586105888069,0.11669961849975137,0.1601529916476752,0.19483194524122857,0.23363824462125077,0.20317499440491604,0.4179474354041354,0.3814041490923172,0.31826152488669174,0.4129104200348648,0.2529482861384907,0.27143539236076025,0.16751772237398962,0.24074141569052476,0.27432577832220595,0.389196760830429,0.15893435271647657,0.26330728554680394,0.029540648024514993,0.2925135554677902,0.090428519336093,0.4070736340124657,0.05148173983529851,0.3208026626426958,0.5786642945962539,0.31733936534403123,0.3855826497224976,0.4244025911451661,0.30050150843665546,0.31026788426118107,0.2510498297253624,2,0,2,1,-263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,8,19
11591,0,Revolving loans,M,N,Y,2,2176,12277,6622,18317,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.2864654260767736,-9473,-4056,-2760,-1783,1.5016344337784777,1,1,1,1,1,1,3,2,3,THURSDAY,12,0.3837720565978178,0.16944436561367981,0.8633374673044614,0.2257520631098264,0.08378684057322809,0.40607375347579805,0.11526922874223265,0.516379262015957,0.32434822645156075,0.42052346765477944,0.28496629960622316,0.1581741377045508,0.08884202387856913,0.34220708245853576,0.17863301023378672,0.2485989373905268,0.3651244617943074,0.21316296893568823,0.2699000909823257,0.24232186677509585,0.3389643884485113,0.20081759683491313,0.25568819881777116,0.26065738767812496,0.3842405969680644,0.19937374476526185,0.3174352521161898,0.4670436405006959,0.17942561603864005,0.3749738083235777,0.2007243404307901,0.38258659368472275,0.24279551413400205,0.41191695115897614,0.2335495948262145,0.3154388804119174,0.40039970312546186,0.15464584152968494,0.41459979794500496,0.19890058938073832,0.33487396414588005,0.3053553819188687,0.5610360015243127,0.27227434048524674,0.32821901510095247,0.20470997816372064,2,1,3,0,-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,4,15,18
11592,0,Cash loans,F,N,N,0,35829,33457,3727,11571,Family,Working,Secondary / secondary special,Single / not married,Co-op apartment,0.27549825101057235,-9934,-156,-1879,-1880,3.5739426925504105,1,1,1,1,1,1,6,3,2,TUESDAY,12,0.5686407149867445,0.893282693571939,0.2710444371583057,0.03492925332566408,0.46461312947362965,0.21575500094656405,0.5257353634015365,0.1745097607932021,0.10787647071160021,0.21839379297316164,0.16606697016383004,0.1838779911348998,0.30955081770868137,0.3690480542969444,0.4571283853645179,0.5333202509741701,0.18444103341652496,0.2600052591905386,0.383232478110385,0.30538001324106423,0.1664900072724711,0.09338275890019045,0.19788104929921707,0.45840350064368224,0.4935172981858437,0.2914363059236071,0.3080205274612265,0.35996240358568515,0.2436101682619784,0.13060610185270985,0.13301821318542978,0.30317170033400265,0.1718849560925552,0.38052195049836374,0.2993968146843915,0.18521270385989969,0.34965776974387797,0.16648581963731837,0.24377733855704864,0.13682473071655274,0.1699281181655033,0.23165671075397068,0.19645088354873672,0.3559877811576726,0.4585722395589288,0.3304688136113701,0,0,1,2,-9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,7,15
11593,0,Revolving loans,M,N,Y,0,47948,37326,5789,20216,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.3311839697386022,-15976,-3614,-58,-202,12.737812252292066,1,0,1,1,1,0,2,3,1,SUNDAY,23,0.6701926832873781,0.4718056931896543,0.48717177312257864,0.1329626428007441,0.3213982751002777,0.542462998933441,0.12998424525706226,0.33947168887388574,0.10858790503603741,0.16771088607902387,0.2978489605789626,0.3718798986250534,0.2776738735888054,0.24148940504702598,0.20999273660293816,0.08197750942640605,0.42537898070998414,0.1995543348441306,0.29723028025656534,0.3418414854642045,0.029261883179181263,0.13105746342328878,0.22097201578177225,0.28121568694162014,0.17831901581546789,0.20914283739413062,0.42497957319881713,0.10977473686166957,0.3452893133010023,0.2165446110846083,0.3714799734549991,0.14377262726218354,0.1584130374130162,0.29214893791315355,0.16013707672440736,0.20471780337464615,0.25078895550313285,0.1797678774207662,0.2280097313710579,0.5731964623377941,0.416277784157549,0.04357881136517719,0.15179828018554486,0.22680145456025483,0.21044602734003892,0.3425111689649377,2,0,2,0,-1067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,9,14
11594,0,Cash loans,F,Y,Y,1,17163,30877,1751,9090,Unaccompanied,State servant,Incomplete higher,Married,With parents,0.27125450712154064,-7731,-4551,-129,-1336,0.17306755629568016,1,1,1,1,1,0,2,3,2,FRIDAY,2,0.4603344479044943,0.7790475600209539,0.5728084506443536,0.4336301621772452,0.2558096501331083,0.7030792128685447,0.21261910422887387,0.2654488398254137,0.38820275572643,0.26332538779052456,0.4164451473181343,0.4920734331945446,0.49211690594078084,0.06732985617890015,0.27298520802708753,0.4973129865674316,0.07963958267628152,0.6287695838800482,0.30138115785464714,0.34389697488054033,0.06055446598801188,0.17468220324077305,0.36349766645264103,0.2595844815743532,0.14240942803044182,0.43532845767968503,0.7338397430705058,0.5202894752596923,0.3039197897614948,0.3125626482994404,0.3902570055338461,0.4385041193193618,0.021835341956474442,0.5556524076843945,0.1330788297218945,0.2793783788704349,0.3945079326075549,0.14734070032625943,0.19890371009901575,0.12115139796814264,0.06413585892813213,0.2706276064440372,0.5534032283870749,0.3403321677969958,0.0976462564610916,0.13900549543788907,0,2,3,0,-261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,10,23
11595,0,Cash loans,F,Y,N,2,5470,24137,1760,19752,Unaccompanied,State servant,Secondary / secondary special,Married,Co-op apartment,0.08096031949662455,-19807,-2867,-965,-435,1.6853738447268936,1,1,1,0,1,0,5,2,3,MONDAY,11,0.3640237625132596,0.7165789317749208,0.45074699146601227,0.17131445540898946,0.15253995912567014,0.2603358776081355,0.24096992431259123,0.3508582577179459,0.3178789585498494,0.23965504072835783,0.2504425398837245,0.10975320034974256,0.16913295547649174,0.1128735423035288,0.23229134952382943,0.17812350320823309,0.08686964540334227,0.15038074809865074,0.6793733697770306,0.1879462657662989,0.0478126107353731,0.5418271916807492,0.5678400419023817,0.20008147905213905,0.42331898430895604,0.1615856570834737,0.04062594494044795,0.4367634431128284,0.383249018081865,0.2923745663405103,0.27135298856407264,0.3500878552796201,0.4721690972595329,0.4758548016030588,0.37359196943459316,0.4295111252138242,0.16763289758767091,0.20121756015884845,0.34921324684667604,0.15898625408760964,0.3576507632290163,0.4330818764782983,0.35775015522010134,0.07916254247180032,0.09524225057898403,0.19152417594318558,0,1,1,0,-355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,11,24
11596,0,Cash loans,M,Y,Y,1,21557,14981,5405,7304,Family,Working,Lower secondary,Married,House / apartment,0.18444174050629553,-15692,-306,-332,-126,2.0776043945140263,1,1,1,1,1,0,2,1,3,TUESDAY,13,0.49074164146734406,0.4753525802469217,0.25355160393252485,0.18768904420523258,0.18249817949629066,0.454085300690353,0.19276155468108178,0.2735812307338124,0.673956248860683,0.17854269206027434,0.5109958539400681,0.3493499771057399,0.15226347639368368,0.4692183113185011,0.22934397776303744,0.05350342827353459,0.3238966712668562,0.42513094022954045,0.43335938998259343,0.24002270377979532,0.04199063807537225,0.30602796315030856,0.26266116684931357,0.2408277935819369,0.24425988885138816,0.07538358425408632,0.24680097550778102,0.211618144679531,0.18825117890537119,0.4100494928686255,0.12308241821610034,0.419189137911499,0.6659531643374603,0.33777272677158854,0.3370951359438242,0.03668698983192701,0.13477962530263787,0.4764372537706867,0.4262301328786698,0.5798696734159442,0.2757299924166532,0.018046449827394163,0.5579670263022317,0.2363486373108148,0.40804804896661573,0.513933850233574,3,0,3,0,-15,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,5,18
11597,0,Cash loans,M,N,N,1,8847,16459,3071,16919,Other_A,Pensioner,Incomplete higher,Single / not married,House / apartment,0.21364640290073536,-12009,-1504,-420,-277,5.998438980679408,1,1,1,1,0,0,2,3,1,TUESDAY,12,0.3443257437374261,0.5120539728394229,0.11939300088754534,0.39672571182817257,0.2761036664625509,0.2264424473751763,0.38225605486878356,0.4276947663272365,0.10162631471504084,0.5919577067567982,0.2528322060802459,0.45383620230054494,0.35464976467549253,0.16163864047850118,0.40434968056158505,0.20991496555232886,0.3506128307171896,0.08960578709866614,0.17131182004409626,0.3546805020351697,0.3401526541296123,0.4623621310212101,0.0752272122460585,0.18786235137854193,0.050027990784047356,0.416137179482772,0.12926326693315032,0.2740210851553313,0.3109285775947063,0.2558320127748379,0.27755554891179,0.3966218864359113,0.22838726349737695,0.3743935725047128,0.36014368548982284,0.7565289583215512,0.05380061743843992,0.2588595387331585,0.5608253352505028,0.23390227024665994,0.13016839314463902,0.2544486174964915,0.32284074864439705,0.1421382985834501,0.5816221981191297,0.47922031613486593,0,2,1,2,-579,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,10,28
11598,0,Cash loans,F,N,N,1,4631,17632,4775,6860,Unaccompanied,State servant,Lower secondary,Married,Municipal apartment,0.48545752408772475,-10976,-172,-1126,-125,0.9323241520463182,1,1,1,1,1,0,3,2,3,FRIDAY,14,0.25797579422706846,0.3295407957165704,0.6227851439950646,0.33413774414946795,0.31017274604786726,0.04119373999540148,0.5170435158467904,0.2611710988314679,0.19473597562616782,0.4599650978632488,0.24534292789133713,0.42556108528326775,0.25152029938337134,0.3152596038287882,0.2835652995799267,0.5665618340331625,0.23760466245118353,0.26637784277810395,0.12324740052968117,0.2148821730617263,0.6660760599194843,0.2746665940231151,0.42108521367989354,0.20053141462704965,0.1661071061445128,0.3865797177311761,0.40566015692989416,0.26249161152765094,0.17179222636341243,0.3001586129995692,0.25337919789612157,0.34330998113507005,0.23196005648661344,0.14634846729094594,0.10614638346485165,0.2796542431775268,0.2124497527274332,0.07698488915040715,0.5375894839448624,0.22812581872585086,0.36330617237337715,0.2120529508019297,0.06126817056585098,0.37021438270711243,0.26152465856704366,0.19672485637479356,3,0,2,2,-282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,6,8,29
11599,0,Revolving loans,M,N,N,0,777,33823,929,3921,"Spouse, partner",Working,Lower secondary,Married,House / apartment,0.44244022406726385,-11526,-333,-801,-57,3.4321844794460796,1,0,1,1,1,1,0,2,3,WEDNESDAY,16,0.9199074837340141,0.789242751556947,0.6586803427580668,0.2478792609546948,0.24602426731594013,0.4665823245686884,0.4222912974068792,0.39015506924031546,0.47986553690782124,0.392786991544059,0.36735748330572043,0.06853345572478374,0.3740628594467569,0.17621021945756635,0.2120654376462564,0.41289874081950356,0.2382404284018456,0.39389049041958385,0.22530273775749315,0.13978754679686584,0.3287464159435467,0.11683518588148174,0.23426052075606532,0.10720544585206387,0.20569081065595682,0.051499048793051935,0.22160008617493757,0.5000404889102084,0.41427065965997595,0.10546425334148767,0.31831700254719103,0.127567468408756,0.37637954933509,0.21715487633180788,0.16550120891764206,0.33721646750605816,0.821248560346013,0.17881648662693853,0.37858157190678926,0.3012172654132535,0.2246895076513164,0.19162059284392569,0.45925494142383627,0.2781220407809206,0.3692270481977077,0.0912577016034055,2,1,6,0,-524,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,12,26
11600,0,Cash loans,M,Y,Y,0,4299,18312,5466,29191,Family,Pensioner,Higher education,Married,House / apartment,0.5702475820675388,-16182,-54,-328,-1289,6.13809171424573,1,1,0,1,1,0,1,3,2,TUESDAY,19,0.43606360571048236,0.19243497872152,0.7150657960097484,0.39135042460132075,0.24241200097949012,0.23808309555102855,0.18502857429001152,0.1678192868073773,0.27518368743843546,0.31930162423632524,0.42195956516473127,0.22353090621649757,0.33449999080814563,0.2620679518704288,0.1985771284806808,0.15377993705547693,0.33168030574124535,0.5328381335415815,0.3491855850775761,0.3511853921276382,0.26629589681705046,0.24683636606853546,0.2588160521805664,0.14405660114850702,0.23135560407322603,0.21704761412347873,0.7898336857144402,0.5787433172848337,0.4388490015860215,0.23314126224049506,0.42288452699147416,0.07714165360246227,0.07712313457126442,0.2786119277388892,0.06805999335383936,0.3207443044346578,0.17979735684448858,0.4663233313723011,0.5495316663417434,0.31451526253932627,0.2815807819429204,0.34580708548826505,0.20967867929461664,0.16154754288361778,0.3980233170226889,0.10999895979717779,2,0,1,0,-136,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,15,24
11601,0,Cash loans,M,Y,N,2,20315,19183,7935,86563,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.2827168969397695,-12297,-1535,-432,-2094,0.39383255508039533,1,1,1,1,1,1,2,2,2,TUESDAY,12,0.13102424071517443,0.5857816715800613,0.9408143982997437,0.22175314184577968,0.23553213203499296,0.5458699736811226,0.24133269019896433,0.3348431466683315,0.432613216871063,0.1354478882835647,0.2475119702128474,0.30593816209641467,0.08066554243578673,0.20360220002723298,0.2344782281921265,0.5367034333762242,0.16562997333643018,0.1584957067066167,0.560501934264213,0.09808306352049197,0.25501441501989186,0.08259847097793009,0.4706800875517335,0.34930403308966296,0.4309609505438642,0.4750785670768756,0.20689763113093124,0.39667602353280423,0.16147527111148402,0.15936757869637846,0.20563681447657442,0.15094073101903088,0.37739900267113147,0.3192431128794763,0.17114419865764743,0.24780714905667703,0.16466864646277374,0.17835043572293793,0.20977585007295346,0.5970610996993995,0.19644873726406803,0.34790150342402526,0.25678228083009774,0.15119273880836717,0.2606427918150045,0.7165500432542726,3,2,3,0,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,12,17
11602,0,Cash loans,F,N,N,0,24709,39567,1620,13106,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.1725304522218221,-5978,-245,-2955,-1100,4.882124086254287,1,1,0,1,1,0,0,2,3,THURSDAY,11,0.44647440224388873,0.3266575053520532,0.16822116315283756,0.16540309412152726,0.29177092945259997,0.2351874200568847,0.04719382508265502,0.4031959682827013,0.20010220012006788,0.12467877201457582,0.19800634641625844,0.2823459693567205,0.0746100011378482,0.48301816259728364,0.16948486364527743,0.12841929680793343,0.2414684090131319,0.10718441794707684,0.4337430150473501,0.14111908783582505,0.35426193542636303,0.4121087909548092,0.14321636313590377,0.6331642551992953,0.5439505529517337,0.2317868883839232,0.587353705870387,0.5281946938029769,0.15939589412955069,0.08157213593952724,0.49874464693404347,0.1285549252849208,0.18017643585880416,0.31619760343172165,0.24424102245896903,0.046973758859693585,0.4853276598746252,0.015929811629685812,0.06297385569609107,0.3821148813420782,0.3007175849727746,0.23820219292048495,0.36378806091456123,0.3646057457241028,0.24804473015155387,0.5302082473224379,2,0,1,0,-169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,8,14
11603,0,Revolving loans,M,Y,N,1,14590,15820,2118,11547,Unaccompanied,Pensioner,Academic degree,Single / not married,Office apartment,0.119025776880044,-15116,-572,-1607,-315,2.0451388002694433,1,1,1,1,1,0,2,3,2,TUESDAY,18,0.5007065905635704,0.5183609187114453,0.4832507618970685,0.16003535045704342,0.25219382113877037,0.5481120004890655,0.3190465217980067,0.5513034581890532,0.11765769628824868,0.13124253236078906,0.14372867219188426,0.196414523959866,0.13022088855931793,0.25291576655751274,0.1914941453740113,0.06767053591001063,0.1849647283088049,0.20509967263187406,0.2377103406954178,0.40090745702136454,0.2928849819156591,0.06311286250206537,0.29870956535040566,0.21433201316507888,0.33381714169058935,0.3041017614743842,0.6165706213037808,0.29533943614203845,0.6457529918079403,0.3023488555573003,0.04971879625592892,0.17963750290983005,0.3566056148781575,0.3246578037325911,0.05370533314187221,0.387479632919692,0.006397130439782404,0.4274455873281002,0.13528718239930188,0.5462655233016034,0.06578127673056837,0.2523528574586976,0.047475427322747364,0.17673868604548126,0.48129632551452645,0.04611835253531765,1,0,2,0,-146,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,5,2,25
11604,1,Cash loans,F,N,N,0,3217,12865,6488,5822,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.25041398500376943,-10864,-5172,-413,-961,0.4358374194651898,1,1,0,1,1,0,1,2,2,WEDNESDAY,12,0.5291008539241018,0.39291092097625313,0.7945771889722978,0.20997110867882662,0.1563900271044326,0.06382763981919046,0.17144800804179605,0.42258375769696704,0.41288165756983247,0.4514829432425387,0.5614833736875001,0.11744153610389202,0.5803849065097841,0.1774979839110256,0.4114846373907773,0.37911929795750154,0.444893794769254,0.1504260875380134,0.24084332353186552,0.08927391627700806,0.41064474466639445,0.0926269135493704,0.3664837221514507,0.3781146840141125,0.15425815350834549,0.05870117320425643,0.3314010705370398,0.4138761394461045,0.12436010330902339,0.2937841634816967,0.25983084688694047,0.21730632705591094,0.32399591618048684,0.12565110263308846,0.36278229530126344,0.2201936195526247,0.28410179773141764,0.3519524177713421,0.06286757619211576,0.03885296555549617,0.6647154743125424,0.15143097542243816,0.2746506666968182,0.29157378607284273,0.2583655583109888,0.131583914164601,3,0,1,0,-170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,11,21
11605,0,Cash loans,F,N,N,1,13896,6165,8031,15063,Unaccompanied,Working,Higher education,Married,With parents,0.039165127120890514,-19235,-313,-666,-746,1.8525137481377443,1,1,0,1,1,0,3,2,3,SATURDAY,15,0.18939461994018764,0.8928209841399855,0.034472955391647894,0.2284329712274136,0.21116808592655406,0.48062878242863866,0.4946968647663494,0.3301739516680083,0.31045762927067605,0.2064877288224677,0.371327344730714,0.10518016279287055,0.45062344421673484,0.2745270628992411,0.5536171964645624,0.03858122908828092,0.18143326549673858,0.32124969878343573,0.5258658299840959,0.4700078239633281,0.03190798805786465,0.3998026964004295,0.5714006226398964,0.5389395882273579,0.17340231139613646,0.5515345743812503,0.3197382483883529,0.10212787389989737,0.47800033920705537,0.16671422573855207,0.11808763468094781,0.47782286010471026,0.4099295176723189,0.40744545553480466,0.6915508727385524,0.49799554259845413,0.42834692886592,0.17148343006189795,0.11451036083605957,0.12084998477350632,0.3687999966367873,0.16757962286666755,0.2511026402707574,0.31145213993960563,0.4731999179216506,0.4981611260359245,2,0,4,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,12,17
11606,0,Cash loans,M,N,Y,0,1688,25284,3217,15412,Family,Unemployed,Academic degree,Widow,House / apartment,0.6678365902624925,-5365,-428,-7571,-237,6.201779348011063,1,1,1,1,1,0,0,3,2,TUESDAY,21,0.051459183869717366,0.6688410270170694,0.7799499302249865,0.708926317089795,0.05911880052968236,0.37141478138721906,0.1484399924229148,0.12736703518271214,0.13005634270724245,0.05637067962619686,0.07284056171318361,0.16056509836635616,0.12813565929498222,0.5858328847230052,0.02745748247243957,0.17502336980243935,0.3562805672924331,0.2673434630970218,0.4112463811792224,0.1440532886614767,0.16989721248789216,0.26273441694945626,0.026226393725102465,0.3976123846284603,0.19020902414667776,0.3109028828205204,0.20264206661864437,0.19839101257407246,0.2099040908081413,0.14998794216121225,0.6040231960518102,0.15596050123183733,0.1260337954398148,0.4525174191828138,0.7056060796013444,0.21055204077003067,0.006935212217298054,0.1359676748940672,0.12682038192547934,0.042405761532931865,0.08959979377362003,0.3497394114454873,0.040307671417998944,0.44153094194781406,0.3563329167919598,0.35070307429132797,1,1,1,2,-52,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3,6,10,21
11607,0,Revolving loans,M,N,Y,1,10355,21721,1545,64194,Unaccompanied,Working,Higher education,Married,House / apartment,0.3693983032438096,-16997,-685,-447,-2292,9.828582743691754,1,1,1,1,1,0,4,2,1,THURSDAY,6,0.511601932308666,0.6573757630354127,0.12561194241112844,0.2516672311828848,0.17214231976073877,0.5272107995976296,0.28482032900407045,0.09952542413060265,0.4271871802421241,0.37991133458247794,0.21390923694654124,0.06762134497412575,0.6234813007200505,0.24309353367388262,0.25765925194441314,0.43615119489596854,0.14360897997443434,0.4643528406722344,0.07191131152381175,0.06699513109496932,0.4768441353856003,0.26147238415562807,0.2988508693824547,0.20566604952112477,0.20057027581221326,0.04153580885197754,0.13599150491055345,0.23986929313301486,0.13938269212871449,0.19506204407192534,0.15652589941572556,0.19726268268376015,0.12629430037593586,0.0927012152593879,0.1590049035681685,0.34433313276582694,0.4178894748403871,0.2651188266838046,0.4947431169048316,0.2523310887545894,0.14495774206479256,0.4882834819489539,0.13294679641755322,0.2861081990538852,0.241418816256933,0.21452291674149995,1,0,1,0,-434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,7,11,16
11608,0,Revolving loans,F,N,Y,1,25138,24002,2668,17957,Family,Working,Lower secondary,Separated,House / apartment,0.22720704402085454,-14186,-4121,-172,-166,9.635403534469573,1,1,1,1,1,0,2,2,1,SATURDAY,17,0.5457283838056672,0.1533717259235191,0.6504864332521352,0.2618909476133806,0.12119046248927859,0.15662781255527364,0.4803131392557806,0.3560069579932459,0.2192210216206524,0.6387467674325745,0.15502206401737034,0.28530334831625775,0.2308446471742863,0.381926215531728,0.1165085359249521,0.07727018905395217,0.6160858739838796,0.2937209481413229,0.08615129713476667,0.21541032950188563,0.2771081610839168,0.08006972443338628,0.2962053454645869,0.10209666570421926,0.44989184701915647,0.26462331740543243,0.3851224454936075,0.1446368092667642,0.3973602944464396,0.12802272225114947,0.07380480013617266,0.14067509732600225,0.08241021622810321,0.3783910760053252,0.07338892463937564,0.2165081891980743,0.1819077126283266,0.23780010466412252,0.3237675842478019,0.38539141737148863,0.16986018954831522,0.23171557606355858,0.2350846294586267,0.3222388411928799,0.202123956041777,0.6559784404732601,2,0,4,0,-210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,5,9,17
