LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_AMT1,BILL_AMT1,PAY_1,PAY_AMT2,BILL_AMT2,PAY_2,PAY_AMT3,BILL_AMT3,PAY_3,PAY_AMT4,BILL_AMT4,PAY_4,PAY_AMT5,BILL_AMT5,PAY_5,PAY_AMT6,BILL_AMT6,PAY_6,default
18255,2,1,1,29,4320,51904,1,6068,70539,5,1064,46194,0,850,69153,3,19555,35403,8,3200,29730,8,1
56304,1,4,1,29,1372,54069,0,18486,22481,-1,3462,42855,3,3795,55676,0,176,22365,2,4241,17211,-1,0
15384,2,4,2,36,7982,42272,-1,3111,51844,3,2689,23120,0,1812,39313,1,6083,50683,0,5830,42086,0,0
220815,2,4,1,49,7440,18593,1,6403,48464,0,5600,61057,-1,5957,29489,2,9341,42760,5,4809,2326,-1,0
42446,2,2,1,39,1757,29451,2,3647,58527,2,257,-4958,2,3884,51537,-1,4437,30970,0,520,38174,2,0
16777,1,4,2,26,5721,38793,0,359,64872,2,3768,46712,0,4857,6407,2,18591,26270,1,5000,50189,3,0
2577,1,3,1,62,6084,53769,0,239,19180,5,3255,9060,0,376,27909,0,2703,50982,-1,1070,49540,0,1
103795,2,4,1,35,4133,8330,2,651,26186,1,18168,57613,2,741,24247,0,6928,31856,2,3825,3892,0,0
101308,2,1,1,29,4588,28723,1,1756,58152,3,7049,34700,0,4015,64881,3,5797,33531,1,4428,2948,0,0
41643,2,1,1,49,4271,31946,4,1499,42960,-1,841,54954,0,999,12448,2,159,30307,1,2865,35747,1,0
7441,1,2,1,30,427,38335,3,6515,-4544,1,3558,32180,1,3452,58591,2,4023,96687,0,2704,27376,0,0
52700,1,2,1,51,5547,13973,7,6292,6674,1,7656,66514,3,5856,47748,0,1511,43156,1,2769,15657,0,0
37282,1,3,1,26,3172,35649,1,17770,53251,1,3717,2683,0,8297,47992,2,3761,23535,1,1338,-3047,-1,0
113047,2,5,2,49,2885,33790,2,1858,56782,1,2205,57589,1,771,30649,0,10774,-11457,-1,8127,22356,0,0
93084,1,2,2,37,9830,19248,4,13939,13010,7,2363,27843,0,6771,10735,7,4972,7187,0,3324,37962,3,1
45349,2,4,1,47,117,37640,3,4744,61983,-1,2286,47501,-1,2256,50005,0,4505,34141,5,3517,35276,0,0
24576,2,1,2,54,1447,29176,2,3419,36057,0,100,48341,0,5680,57717,3,5580,73900,3,1020,15934,1,0
442585,1,2,1,23,647,49911,1,5510,19550,7,6557,12151,2,784,49943,5,3757,85737,0,3226,19943,2,1
60513,2,1,1,47,179,22293,0,6066,28794,1,4719,59948,0,3619,37119,0,2969,35234,8,2874,33178,0,0
116563,1,2,1,21,1612,41796,4,943,15545,1,1564,47874,1,9087,17241,-1,2345,47283,1,2672,23416,1,0
15146,2,5,2,24,22316,23832,3,6965,27681,-1,4971,42338,1,562,27538,4,6021,36692,3,2954,46447,0,0
66473,2,1,2,26,1575,28004,3,6458,2622,0,1846,47703,3,8792,49004,3,7474,49106,1,1412,51185,5,1
2792,1,3,2,40,5448,45945,0,30022,38523,-1,1394,42504,3,3014,24198,0,2751,35190,3,7921,49067,-1,1
70411,2,3,1,35,629,44694,0,12149,51742,0,6757,56693,-1,8665,20760,3,223,28855,2,1086,18124,1,0
332471,2,5,1,33,4604,31659,1,5770,13051,2,8280,30571,1,15896,11067,3,3916,26865,-1,3875,46672,4,0
48484,2,2,2,36,20828,34611,3,6230,40340,3,4913,56723,2,869,50704,1,4262,54200,5,1946,47182,3,1
3977,2,2,1,40,1725,10927,4,14592,23906,4,7665,51445,4,5613,50284,6,3260,66055,3,6346,69724,0,1
3144,2,1,2,41,9421,68055,0,17083,53376,0,2276,36559,-1,1340,63083,1,2230,31013,0,5875,79487,1,1
49100,2,3,2,45,30102,53749,2,8771,-6288,0,372,76924,2,728,-2881,1,11312,54548,0,5991,64803,-1,0
17438,2,2,2,53,4440,53028,-1,7292,54237,1,4642,49032,3,4945,63437,-1,3280,43133,2,10828,30846,0,0
2362,2,4,3,34,1850,8099,1,590,3644,-1,1478,43900,0,571,62269,7,8021,32350,2,7588,24563,0,0
141146,1,3,3,29,5597,28090,1,8869,35801,3,7513,51479,0,3129,64173,0,5076,53563,-1,1999,35982,-1,0
61345,1,3,2,41,9316,33309,3,1459,25821,1,2216,37904,1,5052,42392,0,7733,66959,5,2501,28564,0,0
34142,2,3,2,23,939,1378,4,4148,32785,7,5553,64022,7,3462,44435,2,10505,23517,2,10101,81880,3,1
230341,2,1,1,28,3012,57799,0,2599,9412,0,4024,39572,2,5971,44342,-1,1394,33547,8,8678,59109,1,0
12345,1,3,3,44,1922,69077,1,2120,73202,0,8504,56388,1,8082,21739,1,8820,69334,1,12707,52458,6,0
312172,2,6,1,33,1665,81238,2,1857,14268,0,8928,18634,-1,10288,22589,0,6384,39148,-1,9120,56064,0,0
37682,1,4,1,22,9859,19082,0,9669,15846,0,353,4083,1,4103,44514,-1,4117,24106,5,692,67421,2,0
219286,1,4,1,21,2737,42346,8,7329,75896,2,1748,48052,0,1619,35017,2,3936,43397,3,2004,52363,3,1
92367,1,4,1,35,2070,66456,4,3705,46454,6,10235,32323,0,3563,54322,2,1865,40172,-1,1730,36178,3,0
175277,2,2,2,46,4625,34927,0,5460,14914,-1,2587,36146,1,2452,32869,2,3889,61112,1,2381,54841,3,0
413598,2,2,2,46,1238,28660,1,20843,37424,0,3616,-6828,0,1280,10626,2,2425,39126,-1,1728,54673,0,0
34024,2,1,1,36,1306,2679,0,2533,35285,0,1012,74012,-1,3765,11559,1,10982,39797,0,7682,17656,1,0
324767,1,2,1,55,3672,62652,1,4004,6246,1,4022,42091,2,114,24774,1,4362,38962,4,6033,88015,4,0
49344,1,2,3,33,2632,39614,2,3812,24834,1,1536,66691,2,4651,54522,0,1776,43350,2,1108,27729,1,0
48696,1,3,2,33,1747,25413,-1,13742,39472,2,8837,12148,2,8618,29614,-1,779,70331,4,991,70846,0,0
41610,2,3,2,21,277,45677,4,2165,65328,2,1117,41972,3,37399,45969,4,5920,54496,1,1229,36788,-1,0
77959,1,4,1,30,3677,43060,1,21435,36223,1,2230,48150,0,12734,6554,2,5463,19151,3,1884,63176,2,0
16740,1,4,2,43,8480,43365,8,1817,37727,1,499,42679,0,470,43240,0,2231,45631,1,5739,41076,4,1
80678,2,5,1,50,9531,35658,-1,576,23696,3,4433,44669,1,886,40755,0,884,46915,1,2301,11134,0,0
78024,1,1,1,26,1342,72447,3,1062,61917,0,14234,12201,-1,746,63804,4,6297,47532,1,2760,61383,8,1
143507,1,1,1,39,4576,37326,3,2777,58046,-1,950,46340,4,4086,43084,7,1576,10403,0,214,69467,0,0
179366,2,3,1,45,9685,72386,0,5245,55786,0,99,23146,1,235,55257,3,9902,42925,2,3270,39857,1,0
58060,2,2,1,35,2627,51282,0,3636,42236,-1,2744,27645,0,13822,78914,1,6477,28641,4,2913,57159,1,0
36001,1,2,3,21,13451,47023,4,2360,8028,0,6899,40330,1,319,40798,4,11146,10053,0,5753,26141,3,0
30020,2,2,1,37,11664,37734,1,4128,61733,0,18464,32961,0,2481,70675,2,20864,64185,0,1125,41260,1,0
21644,1,2,1,42,1166,59479,1,9125,41146,-1,263,34111,0,11220,42479,2,2085,34354,5,6411,62176,0,0
5937,2,3,1,25,1498,42259,5,9129,33828,3,7708,62479,1,14819,29314,3,3506,34653,0,6325,47645,7,1
41923,1,3,1,32,994,21357,-1,6477,48969,1,2299,36879,1,3130,37827,0,2585,57642,4,4869,50238,1,0
31505,2,3,2,23,1091,20690,1,15229,44483,0,834,32062,1,3351,29866,3,403,60481,2,2216,60536,-1,0
339374,1,3,1,21,11922,48449,2,4460,18616,3,1067,37539,1,5055,30588,0,2595,35023,3,302,73742,1,0
81578,2,2,2,45,13378,21852,2,38,33584,2,12877,17770,3,2618,28530,0,2933,40586,0,1350,62632,1,0
42660,2,2,1,34,266,38755,0,1719,1918,0,8286,43251,-1,1962,33932,3,952,19797,3,13307,46634,-1,0
86861,2,2,2,50,4502,61143,1,1989,41720,8,1867,54436,3,6724,54214,1,10741,21152,-1,10569,39705,2,0
14988,2,2,2,43,4153,46079,2,3962,66602,0,14082,46279,0,4523,5974,1,1729,65956,0,1098,43841,1,0
58706,2,4,2,31,2475,25557,1,11763,4087,3,556,40733,0,3285,45742,1,7106,40909,0,1937,14321,0,0
98412,2,4,2,34,4994,68199,2,9104,42572,7,1946,52029,1,531,42404,8,396,59399,2,49,45359,0,1
67118,2,3,2,40,14722,50957,0,1320,53369,2,5291,28917,8,356,67688,4,152,36694,3,1858,17102,1,1
51379,1,2,1,44,933,60355,3,3663,56327,2,37254,40784,-1,3575,32686,1,27002,48402,0,8062,32518,4,0
509104,1,3,2,38,641,-5351,1,5381,25076,5,3133,67966,2,4830,62634,1,656,5125,3,4233,55004,1,0
212289,2,3,2,46,169,46617,8,21914,17955,0,8322,34118,2,5357,22802,2,7259,57214,1,10158,32128,5,1
97658,2,3,2,32,2261,56843,-1,159,28258,0,12376,52157,1,11263,30900,3,4638,39420,3,16284,68179,3,0
84252,1,3,1,25,2059,74005,0,3116,63817,2,48,52657,-1,8470,48333,4,3016,30600,2,1250,39192,2,0
96932,1,3,1,34,2817,10723,0,22159,5808,4,1704,24846,2,758,52155,0,188,52571,0,4045,64083,2,0
22478,2,3,2,37,3498,64122,1,18906,15680,2,528,53758,0,7909,34696,2,1992,59874,2,7035,34474,2,0
50275,1,4,1,22,7090,72887,0,2007,30824,8,7481,27863,-1,5639,44456,0,11517,31884,3,4859,37851,1,0
4025,1,2,1,21,2488,-345,2,0,20486,0,4185,48581,2,8802,36713,2,11777,16078,-1,1507,63066,1,0
64539,2,4,1,39,2006,49571,4,4418,39166,3,502,27540,2,9268,55827,0,4577,73311,0,18896,36457,0,0
78312,2,2,2,30,8768,52352,0,10084,68290,5,2729,45621,4,2119,37068,3,4274,35687,1,5609,47492,1,0
25844,2,1,3,33,9478,33459,0,1960,15923,1,3607,42584,-1,1527,35541,2,2772,1619,-1,51,31500,2,0
332503,1,6,1,31,1324,30198,4,13610,37072,7,5982,42238,0,4021,59825,4,7470,31561,0,3630,-5878,0,1
240190,2,6,1,50,1889,53357,0,2022,39834,0,7558,45439,-1,1773,44205,6,10725,48992,3,907,28060,0,0
128064,2,1,1,47,8718,27700,1,4710,33308,7,459,29386,0,2151,53366,6,6500,38362,0,6420,69243,0,0
76225,1,3,1,22,413,35655,0,6401,8431,5,3343,16673,1,358,89971,0,3725,37419,0,336,46709,-1,0
203998,2,2,2,29,1971,56248,1,2118,27243,-1,878,41632,1,23758,296,0,5033,32962,0,2082,57873,5,0
14001,1,3,2,43,2974,75080,0,2170,27303,1,6997,62055,0,1850,19450,1,1240,31580,1,1880,58594,5,0
156307,1,4,1,41,1035,50759,2,3174,52670,1,5359,51664,2,7572,21444,3,23681,14441,0,11103,55582,0,0
13332,1,6,2,34,991,42669,1,9015,48391,-1,6418,48944,1,24923,22928,-1,13734,14047,3,10341,71904,3,0
158090,1,3,2,23,2765,29672,3,531,8962,-1,389,29782,1,17389,68462,5,15690,47279,1,8667,33630,0,0
32264,1,2,1,28,7022,19787,0,4991,32257,-1,3570,43729,3,5024,-13342,1,912,64608,2,6857,69704,1,0
209630,1,3,1,29,9170,62191,1,5655,29994,1,9181,23390,0,3868,49633,2,5289,34482,0,15448,53415,1,0
288315,2,2,3,37,19372,36931,0,4080,79093,1,6247,31528,0,1850,9345,8,5340,67716,1,1060,48909,2,0
16110,2,5,1,52,384,63014,6,13731,45846,6,9893,47141,1,9884,40511,4,2193,61976,0,8572,-1119,2,1
62115,2,4,2,28,1221,33408,1,4606,18451,0,1154,3666,3,2062,45187,0,10019,37362,1,5595,48035,0,0
396265,1,3,1,24,7065,27014,0,5033,24464,2,1690,74590,1,564,58125,1,7624,52758,2,6043,58352,0,0
66050,2,2,2,33,3889,48415,0,4578,32429,-1,2910,13316,-1,1741,34689,3,6357,49786,1,2783,44657,0,0
199177,1,2,2,45,1985,38469,-1,6401,47247,2,3703,77774,8,1892,36537,2,146,29900,-1,5280,65010,6,1
88850,2,1,2,21,1150,15889,-1,727,49698,5,1452,23221,2,6337,-990,2,23315,-3155,0,1355,65910,-1,0
47053,1,4,2,49,1645,76347,1,11234,44009,0,2400,23024,2,928,85602,-1,6335,42775,4,3777,34426,3,0
33656,2,3,3,33,2804,27460,0,217,35804,0,5808,32047,1,1905,46128,0,17440,54029,3,17649,42188,1,0
22718,1,2,2,27,974,58551,7,5118,37279,2,5183,31211,1,398,48775,0,453,28929,3,5771,34691,2,1
143463,2,3,1,21,16652,56837,0,4778,37420,0,585,27899,8,9432,61460,0,5926,80142,0,5626,31565,0,0
48864,1,4,1,42,569,14810,3,1166,4341,1,21238,32588,1,6450,38650,-1,6828,60649,-1,1341,41987,-1,0
71595,2,2,2,33,21194,19952,0,207,38774,0,4136,41834,0,2876,48477,3,334,10548,3,9188,44689,3,0
67791,1,4,2,36,9222,33969,0,747,28454,0,3304,22051,7,2810,54306,0,333,36107,2,12844,-1808,0,0
86104,2,4,1,25,2750,22687,7,1585,6943,2,17093,56814,1,909,10504,3,7183,23203,1,573,39213,3,1
200676,2,5,1,31,6731,74529,3,10689,88357,5,756,68244,-1,2426,50612,6,7989,32652,2,3011,48099,1,1
394969,2,2,2,30,5566,35996,2,9680,46226,1,3922,1105,1,11866,81503,0,12049,53084,6,5480,42594,2,0
52354,1,2,1,33,1199,57794,2,329,40262,-1,8175,77107,-1,746,74936,1,7392,34965,0,10749,38587,0,0
175746,1,2,1,28,2070,50272,8,1707,32577,0,2545,55450,1,7241,70641,-1,1374,28593,0,3849,19781,2,0
144616,1,2,2,21,3598,45280,1,11005,54604,7,6664,45151,3,241,78210,0,17321,41881,1,2724,13874,4,1
85221,1,2,2,62,5078,40806,0,1350,16753,5,11471,28515,1,1867,14808,1,1554,55195,2,200,29358,0,0
312463,1,3,1,21,3914,64742,-1,27564,33745,0,1516,43332,0,9384,29502,0,6495,54996,2,4008,3753,3,0
22373,2,3,1,36,3202,23498,2,1484,20956,5,1381,57949,4,2943,21771,1,3768,52306,0,1997,39137,1,0
11570,1,4,1,21,2927,74526,2,6718,54431,7,2236,92198,5,6064,109902,0,652,67404,2,24904,23163,0,1
192388,2,1,1,21,3448,14255,2,2698,23465,0,2710,83838,0,546,44878,8,13095,38190,1,4557,44033,3,0
57830,2,3,2,35,2848,55630,0,732,62026,2,588,9427,1,5750,11714,0,4432,32775,-1,1207,28781,0,0
187711,1,4,2,36,3897,11896,6,1472,38014,1,1315,35843,8,8546,17966,-1,481,36891,2,24539,1103,4,1
223576,2,4,1,47,10945,33685,1,5621,55489,0,10326,41550,0,8180,42142,1,2417,23812,1,4470,20373,0,0
6449,1,4,1,38,5009,41866,2,2055,47997,0,4180,66871,0,2889,12741,0,7240,23345,4,7332,43726,2,0
214956,1,4,1,33,6411,30266,-1,4633,61184,0,1558,38322,1,11724,77373,0,4817,54776,2,17370,55593,2,0
59478,1,5,3,25,4550,36366,7,1150,21296,5,14375,24895,0,4278,55810,0,1264,56612,1,6941,34533,1,0
71423,2,2,1,49,5150,12260,1,2976,58112,3,7442,41075,0,8515,46261,4,4213,-12917,4,14356,45033,3,1
98508,1,3,2,44,4317,20250,1,3589,2748,0,2250,32293,1,1200,18927,1,1847,58804,2,2247,36331,0,0
260887,1,1,2,22,136,49965,6,2661,40862,1,7250,59730,0,1180,13578,0,3746,31774,0,264,35678,4,0
1930,1,1,2,35,39100,40593,5,1102,29081,1,4532,87751,2,7019,46983,3,1913,27352,1,16615,23775,1,1
64787,2,2,2,36,170,26189,0,3095,11909,1,5757,58211,0,5201,42749,1,3428,33460,2,3967,39366,-1,0
116386,1,2,1,31,2513,66485,6,5902,22129,3,1938,59017,-1,5639,14332,0,9230,14757,3,7377,27739,1,0
128268,2,2,2,42,555,15601,2,16748,27186,1,1175,64711,3,1349,38922,8,1191,36639,0,4008,67550,3,1
117938,2,2,1,43,509,32768,-1,7791,36068,0,1462,49090,1,2550,38974,-1,8,78298,2,7157,26496,0,0
14437,1,1,2,33,7887,29886,0,880,29503,0,437,32025,3,1494,54761,2,842,9046,2,307,43523,2,0
35581,2,5,1,32,2774,52300,1,1592,41600,1,3184,33995,0,352,82127,3,9221,52366,0,345,18674,1,0
44428,2,1,2,49,8075,40963,1,410,23396,2,2606,61920,-1,1140,-1590,0,2681,59492,0,12616,36010,0,0
163187,1,4,1,44,1592,37836,2,728,30462,1,12,45778,-1,26658,56023,0,6730,51639,1,2861,19797,4,0
32678,1,2,2,35,1481,3115,0,1442,34218,2,9702,20354,3,1333,26070,1,156,70674,1,1789,28604,1,0
23661,1,5,1,21,1446,57300,3,1112,43641,3,5726,66182,1,867,48430,1,791,59632,0,12315,59504,3,0
315702,2,4,2,38,4787,35643,3,1201,56976,1,2959,24517,8,5968,42614,8,4207,53418,-1,33779,39094,1,1
890,1,3,1,41,8436,42313,2,1311,57073,8,17059,17452,3,4608,50002,-1,6370,60761,4,4762,56571,0,1
612882,2,3,1,21,3009,25028,5,1788,44749,0,14112,22462,-1,6852,15138,2,7753,59837,0,4104,35783,5,0
112954,2,1,2,37,2384,21883,3,671,48605,5,499,46127,4,5301,59392,3,5150,33019,0,12475,54695,0,1
176299,2,6,3,30,18168,69985,0,1627,46237,0,4774,59454,0,1261,40817,2,7066,52623,1,982,56363,1,0
34901,2,4,1,32,620,4535,3,5830,33707,1,8491,45094,1,3474,67834,2,906,34541,-1,5011,54253,0,0
1441,2,4,3,25,3333,18916,7,1348,58011,1,949,28862,1,971,71848,4,5367,13318,0,8206,59017,0,1
133891,1,3,2,33,2625,69609,0,942,21710,0,684,23841,-1,1462,44736,1,2769,76734,1,6725,49758,-1,0
179663,1,2,2,48,516,52814,8,350,-962,7,1504,55422,0,21682,59797,4,12318,28931,2,6899,31442,3,1
134890,2,4,1,30,1561,33490,-1,3465,19170,0,1640,38145,1,6522,58067,0,4776,61909,3,8173,11678,0,0
15414,2,2,1,44,144,64931,1,9225,68062,2,16759,46820,2,7635,66774,1,3900,50694,4,1193,24774,1,0
140010,1,3,2,26,10475,48937,3,304,34091,3,7581,37194,0,152,65326,-1,4316,22081,1,4053,47832,1,0
146500,1,1,1,42,4680,44653,3,3907,45482,0,307,45988,1,2407,16720,3,8898,24483,0,581,62252,4,0
107452,2,5,2,35,8437,44511,2,5257,34520,8,7720,47804,0,4051,45564,3,56,47946,1,475,49784,3,1
145292,2,2,1,38,3686,49304,1,4488,51233,1,929,88507,2,810,12233,1,9840,47988,2,8512,33767,2,0
187029,1,2,1,35,4575,50113,2,10503,41414,5,2209,48049,1,9437,29561,0,148,32476,0,8354,31476,5,0
95089,1,3,2,41,6034,83919,2,10064,38628,2,1917,32252,4,751,30373,0,4369,8362,2,1006,40695,1,0
9277,2,4,2,21,11930,36102,1,295,52275,2,1589,43512,8,5059,51702,0,3491,56064,0,4168,52139,3,1
66870,1,3,2,21,481,36719,1,2238,30686,0,1846,21007,5,4028,35396,1,2312,-18501,0,198,40715,4,0
8082,1,2,1,39,2009,15262,3,5555,47441,3,7016,20831,0,9462,36807,0,688,46962,6,2316,30000,3,1
52347,2,1,1,21,6172,38962,0,15229,36505,-1,1550,64993,1,1868,59983,1,662,62656,1,796,23017,0,0
52274,2,4,1,29,15892,77257,1,8165,37851,1,8065,46083,1,1670,57588,3,6777,3015,0,2329,25679,3,0
6828,2,6,1,34,19766,59689,-1,971,23628,-1,477,62380,3,9367,45519,2,602,43199,2,4337,26097,1,0
42896,1,4,2,26,5081,29126,2,1637,35680,0,4521,7501,0,1251,54983,1,5811,32324,0,8165,38715,0,0
11765,2,3,2,28,1075,40600,0,7211,29175,-1,9938,20489,1,6852,52918,6,23181,43899,-1,3600,23817,0,0
165148,1,5,1,37,634,14071,1,3188,62598,5,413,45964,2,1060,79297,0,5726,59557,4,13403,28805,2,0
295052,2,3,2,45,14597,20617,0,3962,6318,2,5037,23512,0,10425,35824,2,390,13071,1,532,53713,0,0
7506,2,3,1,25,2845,42988,-1,4694,57785,2,3583,11520,1,9133,24960,-1,3905,35533,3,3870,51738,0,0
310365,1,3,2,29,1083,30110,1,545,5114,4,2016,18421,0,7743,44077,2,8992,36710,4,11882,73927,1,0
73935,1,3,1,27,13582,19108,1,9688,50744,2,530,33576,0,3381,20992,2,15462,1025,1,1335,46812,0,0
35605,2,4,2,21,552,49796,1,9943,23245,0,5642,48262,0,172,32641,3,6503,51472,-1,7367,11854,0,0
7997,2,3,1,36,6538,38354,0,3157,51326,2,1850,74303,-1,710,49002,2,1852,72571,0,1472,9185,2,0
69439,1,2,1,44,4907,8648,6,4928,37572,8,2069,18948,-1,3049,29852,0,1446,53411,0,19013,42536,2,1
158238,2,2,1,45,459,-1502,-1,5392,11352,0,6322,19982,2,223,35438,-1,7658,42597,2,7072,39035,5,0
122787,1,1,1,26,2068,28599,4,1051,67172,2,14534,10981,6,327,34540,2,7142,57718,1,5296,34998,3,1
5153,1,3,1,22,812,8234,2,597,55532,1,2029,51462,2,670,31334,3,3331,28100,1,10320,16385,0,0
7569,2,2,1,35,4638,2621,0,104,50063,0,6866,42496,0,1511,18070,-1,454,22370,2,4429,20771,1,0
51562,1,2,1,43,3241,62579,1,12202,27192,7,15687,20703,0,6917,60244,0,5574,50272,-1,1728,61510,1,0
34996,1,3,2,36,21,38045,8,2121,56221,0,514,23383,1,245,67401,3,4463,44578,0,1913,60400,0,0
26446,1,3,1,37,18588,34691,2,448,14334,-1,3766,37521,4,20564,59032,7,59,46277,4,4443,45294,8,1
32990,2,4,2,46,2150,36231,0,3134,-4552,7,56,38652,0,1599,58854,1,5142,22822,3,3754,52468,-1,0
162700,1,3,1,27,1493,17243,1,393,8753,2,8719,19206,1,1929,31686,0,709,9900,6,11930,17057,2,0
264829,2,4,3,32,1257,48219,1,445,21560,0,1690,43543,1,1424,43504,0,8738,19217,0,3903,46330,2,0
51936,2,5,3,51,864,37385,3,3355,24903,0,2023,12474,6,4611,24412,3,5597,22944,0,3574,27007,6,1
236564,2,4,1,33,35275,24851,5,3554,31303,5,5812,40980,1,98,37303,1,265,-823,0,2974,64891,5,1
38786,1,3,2,22,1748,27847,-1,4339,32191,0,7783,36448,3,491,39081,-1,3794,49503,2,688,49673,5,0
64709,1,2,1,28,2600,15450,0,5340,27003,1,2554,48022,-1,520,12297,0,8183,14213,3,642,9045,8,0
25622,2,6,3,25,10253,31875,0,5517,-2326,0,5475,64225,0,5461,42642,3,8859,13107,2,5511,15563,0,0
102297,2,2,2,38,5134,35207,8,2836,43842,8,15658,32586,2,1998,29383,0,446,34761,1,3069,38360,1,1
386233,1,2,1,26,2299,31354,1,5157,34706,3,10897,40007,2,2876,45304,1,410,21878,3,3950,21830,0,0
92506,2,3,1,37,11430,41103,4,1817,26073,1,6041,386,4,14975,35298,5,7458,8443,-1,13091,62321,3,1
44287,2,1,1,27,6925,38429,1,2910,67960,2,14329,79434,1,1115,46928,8,1324,10654,2,7638,2912,1,1
104360,1,6,1,21,1293,44615,2,2498,35156,5,10434,2788,0,363,53955,3,4507,50710,4,2386,38597,2,1
13115,2,3,2,38,5160,58861,0,1995,41170,7,6528,38342,1,2911,14932,0,4693,33271,2,7523,8294,-1,0
219515,1,3,1,36,12780,51860,5,1362,55917,3,12459,-10972,2,896,33607,0,4968,9727,2,18190,32436,-1,0
69933,1,3,1,40,3430,59091,1,408,10202,3,8502,23486,3,781,27040,0,2061,69118,2,892,15187,-1,0
59665,2,3,1,28,6614,23045,3,3525,39547,0,3488,74708,6,2639,63566,0,203,25774,3,11355,38598,2,0
88156,1,1,1,27,17720,29827,0,3853,55850,0,3488,62894,0,5538,73955,0,3855,50596,0,2186,21705,0,0
98025,1,3,1,39,5862,53071,2,2048,38173,3,44,59700,2,1390,40848,0,3618,37838,4,6655,26141,2,0
7448,1,4,2,50,540,53429,1,18616,13933,3,153,36144,0,10435,48089,2,2838,41958,0,5688,61275,1,0
114764,2,3,1,35,1402,26427,-1,4070,30350,5,6856,73018,0,2250,10520,2,1639,40414,0,6139,31036,0,0
27698,2,4,2,39,4520,52231,1,10991,43779,0,4045,45147,0,13594,46061,0,9258,12423,-1,11124,-14772,0,0
125159,2,2,1,31,1611,21129,1,4220,-2137,2,7155,53796,3,3390,34824,0,2310,84881,-1,4977,36672,5,0
172898,1,2,1,21,15796,49621,0,1053,12946,2,14945,92938,5,6486,67171,2,677,24789,1,1057,68279,2,0
162942,1,2,2,44,2598,39474,0,18369,79470,3,3012,61806,-1,9452,35450,0,7096,56507,1,5527,47192,2,0
80408,2,2,1,44,3055,12311,1,10828,49691,-1,463,38690,3,3772,23588,0,5056,24185,2,2066,58472,2,0
73432,2,4,1,42,6046,31318,0,3186,69669,3,4924,50208,0,9496,13143,0,1849,17890,1,15434,27782,0,0
15417,1,4,2,33,3714,83645,1,1392,57326,0,525,68082,1,2373,43621,1,819,67385,0,1879,52736,0,0
149319,2,2,1,40,2407,44055,1,1259,47879,2,4855,52449,2,2258,29131,2,2896,71134,4,1379,30833,4,1
31664,2,3,1,43,398,86008,0,8200,33818,2,3751,55661,1,7900,64345,2,341,49073,0,78,46387,5,0
68655,2,4,2,51,4537,11121,0,358,47624,1,6227,65758,0,1380,52664,0,1260,56141,3,9905,63446,1,0
33445,2,2,2,44,10108,55014,3,5081,68999,2,2161,90602,5,6312,37980,2,16616,14917,2,12388,18502,1,1
14367,2,2,1,35,5788,-10686,0,5110,56510,7,776,21303,1,401,52545,0,815,53188,0,350,4055,0,0
99305,1,6,1,21,2402,39995,2,1007,43336,0,1347,54041,6,5047,74863,1,1607,52980,1,2677,31581,-1,0
5586,2,3,1,36,683,52624,1,6102,36553,2,5754,49191,3,14228,16801,2,748,48770,3,2711,46583,2,1
138088,2,6,1,37,8473,56757,7,6110,49966,0,3252,32286,4,3048,27298,2,12152,72932,8,8054,72943,1,1
38211,1,2,2,42,14214,24014,-1,2154,29359,3,3891,27052,0,2688,78833,-1,12940,-5605,0,2105,41752,7,0
13,1,4,2,48,2457,60781,3,3302,49969,1,1950,73041,8,3888,24911,0,306,36415,2,2103,52530,-1,1
71565,1,2,2,34,6521,29325,1,8941,26040,1,9060,19555,4,6357,53246,-1,11424,69642,-1,2015,26276,0,0
4798,1,2,1,56,2644,36718,-1,3702,32921,3,37574,11819,0,2222,63740,1,767,17752,-1,2803,26836,8,1
32319,2,3,1,21,3488,31333,0,4813,19445,1,1871,28740,4,0,39684,1,2531,52990,1,5145,46931,2,0
122750,2,2,2,39,9053,17272,1,2661,31204,0,6340,4361,3,3486,53789,-1,4413,30283,-1,17297,71757,0,0
6474,2,2,1,27,435,71394,0,810,26325,8,938,23082,2,2717,34121,2,3103,41768,5,3755,40481,0,1
182845,2,2,2,21,3778,40960,0,31242,73838,2,6782,18948,-1,3803,76333,3,730,18852,0,2467,45316,-1,0
382,1,1,2,32,1207,61746,5,3791,22110,2,2818,41720,-1,6281,31162,0,7841,85258,0,88,26363,5,1
28345,1,4,3,21,2076,60894,0,2050,47696,2,4648,68909,2,1666,20908,0,5814,17056,0,873,28713,1,0
135055,2,3,1,33,5170,20641,1,6255,21062,4,1356,28214,0,3518,57774,3,14168,37396,0,14790,62419,6,0
38019,2,1,1,35,138,64322,3,4848,40937,0,9541,57302,-1,1461,54199,2,2176,34811,-1,1503,10890,0,0
10746,2,2,2,46,4504,50068,3,1325,45798,-1,951,55025,0,3074,42981,0,2814,61486,2,1126,24752,6,0
44665,2,2,2,21,1666,19181,-1,10474,2977,0,13197,-4409,3,2112,40660,2,2152,41394,0,945,35215,3,0
31524,1,3,2,44,5535,48977,2,367,12045,1,316,28961,1,2302,30080,4,325,8466,0,4434,42177,0,0
